3851,211,0,53,0,0,0,0,0,0,0,0
4067,48,0,0,0,0,0,0,0,0,0,0
4070,0,45,0,0,0,0,0,0,0,0,0
4063,52,0,0,0,0,0,0,0,0,0,0
4059,0,56,0,0,0,0,0,0,0,0,0
3876,0,200,0,39,0,0,0,0,0,0,0
4072,0,43,0,0,0,0,0,0,0,0,0
3855,0,216,0,44,0,0,0,0,0,0,0
3354,0,516,0,191,54,0,0,0,0,0,0
4059,56,0,0,0,0,0,0,0,0,0,0
4074,0,41,0,0,0,0,0,0,0,0,0
3841,0,211,0,63,0,0,0,0,0,0,0
4076,0,39,0,0,0,0,0,0,0,0,0
3878,0,192,0,45,0,0,0,0,0,0,0
3374,0,507,0,176,58,0,0,0,0,0,0
3845,0,221,0,49,0,0,0,0,0,0,0
3345,0,515,0,207,48,0,0,0,0,0,0
2553,0,825,0,478,201,58,0,0,0,0,0
4071,0,44,0,0,0,0,0,0,0,0,0
3846,0,212,0,57,0,0,0,0,0,0,0
3330,0,534,0,192,59,0,0,0,0,0,0
3884,0,187,0,44,0,0,0,0,0,0,0
3342,0,533,0,192,48,0,0,0,0,0,0
2515,0,784,0,527,218,71,0,0,0,0,0
3345,0,514,0,208,48,0,0,0,0,0,0
2514,0,806,0,516,221,58,0,0,0,0,0
1532,0,949,0,846,524,218,46,0,0,0,0
4064,51,0,0,0,0,0,0,0,0,0,0
4063,0,52,0,0,0,0,0,0,0,0,0
3851,0,224,0,40,0,0,0,0,0,0,0
4062,0,53,0,0,0,0,0,0,0,0,0
3862,0,205,0,48,0,0,0,0,0,0,0
3356,0,507,0,211,41,0,0,0,0,0,0
3861,0,216,0,38,0,0,0,0,0,0,0
3396,0,483,0,188,48,0,0,0,0,0,0
2479,0,876,0,495,217,48,0,0,0,0,0
4065,0,50,0,0,0,0,0,0,0,0,0
3838,0,221,0,56,0,0,0,0,0,0,0
3358,0,476,0,224,57,0,0,0,0,0,0
3832,0,229,0,54,0,0,0,0,0,0,0
3376,0,486,0,207,46,0,0,0,0,0,0
2512,0,822,0,531,197,53,0,0,0,0,0
3385,0,515,0,163,52,0,0,0,0,0,0
2522,0,794,0,525,221,53,0,0,0,0,0
1586,0,998,0,809,471,196,55,0,0,0,0
3871,0,191,0,53,0,0,0,0,0,0,0
3348,0,500,0,211,56,0,0,0,0,0,0
2548,0,783,0,518,211,55,0,0,0,0,0
3292,0,521,0,244,58,0,0,0,0,0,0
2529,0,819,0,505,215,47,0,0,0,0,0
1585,0,979,0,820,511,177,43,0,0,0,0
2521,0,811,0,522,201,60,0,0,0,0,0
1582,0,914,0,824,520,225,50,0,0,0,0
724,0,738,0,997,888,514,186,68,0,0,0
4053,0,62,0,0,0,0,0,0,0,0,0
3858,0,204,0,53,0,0,0,0,0,0,0
3353,0,499,0,216,47,0,0,0,0,0,0
3831,0,243,0,41,0,0,0,0,0,0,0
3346,0,538,0,190,41,0,0,0,0,0,0
2527,0,810,0,527,199,52,0,0,0,0,0
3340,0,514,0,202,59,0,0,0,0,0,0
2504,0,845,0,506,213,47,0,0,0,0,0
1625,0,910,0,807,493,222,58,0,0,0,0
3884,0,179,0,52,0,0,0,0,0,0,0
3350,0,510,0,219,36,0,0,0,0,0,0
2544,0,847,0,491,190,43,0,0,0,0,0
3379,0,503,0,180,53,0,0,0,0,0,0
2478,0,818,0,530,228,61,0,0,0,0,0
1564,0,968,0,829,504,200,50,0,0,0,0
2516,0,806,0,538,208,47,0,0,0,0,0
1581,0,948,0,813,502,218,53,0,0,0,0
802,0,793,0,952,800,508,215,45,0,0,0
3365,0,496,0,202,52,0,0,0,0,0,0
2585,0,791,0,491,193,55,0,0,0,0,0
1563,0,997,0,773,521,213,48,0,0,0,0
2536,0,849,0,485,202,43,0,0,0,0,0
1588,0,934,0,835,505,206,47,0,0,0,0
766,0,783,0,933,860,506,222,45,0,0,0
1513,0,992,0,830,507,220,53,0,0,0,0
817,0,823,0,910,789,551,177,48,0,0,0
241,0,461,0,840,971,835,502,209,56,0,0
4069,46,0,0,0,0,0,0,0,0,0,0
4063,0,52,0,0,0,0,0,0,0,0,0
3863,0,198,0,54,0,0,0,0,0,0,0
4064,0,51,0,0,0,0,0,0,0,0,0
3847,0,232,0,36,0,0,0,0,0,0,0
3363,0,480,0,211,61,0,0,0,0,0,0
3840,0,214,0,61,0,0,0,0,0,0,0
3341,0,522,0,202,50,0,0,0,0,0,0
2551,0,759,0,557,203,45,0,0,0,0,0
4070,0,45,0,0,0,0,0,0,0,0,0
3860,0,214,0,41,0,0,0,0,0,0,0
3355,0,483,0,222,55,0,0,0,0,0,0
3855,0,195,0,65,0,0,0,0,0,0,0
3337,0,533,0,199,46,0,0,0,0,0,0
2510,0,851,0,504,200,50,0,0,0,0,0
3287,0,550,0,216,62,0,0,0,0,0,0
2515,0,850,0,502,207,41,0,0,0,0,0
1444,0,1043,0,848,527,208,45,0,0,0,0
3842,0,223,0,50,0,0,0,0,0,0,0
3365,0,494,0,208,48,0,0,0,0,0,0
2576,0,806,0,505,190,38,0,0,0,0,0
3320,0,540,0,194,61,0,0,0,0,0,0
2542,0,828,0,479,205,61,0,0,0,0,0
1558,0,990,0,785,511,206,65,0,0,0,0
2571,0,812,0,510,183,39,0,0,0,0,0
1550,0,927,0,829,527,224,58,0,0,0,0
751,0,820,0,926,794,566,209,49,0,0,0
4065,0,50,0,0,0,0,0,0,0,0,0
3855,0,197,0,63,0,0,0,0,0,0,0
3392,0,481,0,200,42,0,0,0,0,0,0
3878,0,196,0,41,0,0,0,0,0,0,0
3355,0,498,0,195,67,0,0,0,0,0,0
2532,0,864,0,483,198,38,0,0,0,0,0
3367,0,511,0,196,41,0,0,0,0,0,0
2549,0,794,0,501,206,65,0,0,0,0,0
1619,0,957,0,815,484,194,46,0,0,0,0
3857,0,194,0,64,0,0,0,0,0,0,0
3356,0,484,0,217,58,0,0,0,0,0,0
2479,0,861,0,524,201,50,0,0,0,0,0
3353,0,493,0,211,58,0,0,0,0,0,0
2485,0,870,0,514,193,53,0,0,0,0,0
1594,0,977,0,806,513,180,45,0,0,0,0
2529,0,846,0,484,200,56,0,0,0,0,0
1574,0,968,0,869,475,177,52,0,0,0,0
744,0,795,0,967,804,521,227,57,0,0,0
3373,0,456,0,227,59,0,0,0,0,0,0
2540,0,828,0,499,203,45,0,0,0,0,0
1516,0,991,0,842,508,199,59,0,0,0,0
2534,0,834,0,474,221,52,0,0,0,0,0
1566,0,977,0,841,479,202,50,0,0,0,0
744,0,830,0,976,822,496,198,49,0,0,0
1577,0,985,0,783,528,191,51,0,0,0,0
768,0,852,0,965,782,485,211,52,0,0,0
246,0,552,0,797,929,819,538,186,48,0,0
3861,0,200,0,54,0,0,0,0,0,0,0
3387,0,485,0,196,47,0,0,0,0,0,0
2578,0,796,0,497,197,47,0,0,0,0,0
3354,0,501,0,205,55,0,0,0,0,0,0
2614,0,757,0,488,193,63,0,0,0,0,0
1623,0,977,0,812,469,192,42,0,0,0,0
2542,0,812,0,514,193,54,0,0,0,0,0
1533,0,992,0,831,497,204,58,0,0,0,0
813,0,790,0,954,796,485,236,41,0,0,0
3347,0,515,0,192,61,0,0,0,0,0,0
2526,0,809,0,509,222,49,0,0,0,0,0
1585,0,976,0,813,511,188,42,0,0,0,0
2525,0,783,0,550,202,55,0,0,0,0,0
1575,0,925,0,824,564,191,36,0,0,0,0
785,0,792,0,962,802,518,203,53,0,0,0
1606,0,974,0,814,470,210,41,0,0,0,0
772,0,779,0,1008,749,524,220,63,0,0,0
255,0,493,0,814,995,778,530,199,51,0,0
2493,0,817,0,533,222,50,0,0,0,0,0
1580,0,954,0,805,510,185,81,0,0,0,0
727,0,807,0,980,845,478,219,59,0,0,0
1550,0,982,0,797,510,224,52,0,0,0,0
750,0,799,0,1009,811,522,182,42,0,0,0
252,0,497,0,816,894,845,554,201,56,0,0
744,0,784,0,1013,829,500,205,40,0,0,0
226,0,527,0,758,1014,808,514,215,53,0,0
57,0,170,0,517,831,1010,836,467,182,45,0
4063,0,52,0,0,0,0,0,0,0,0,0
3857,0,203,0,55,0,0,0,0,0,0,0
3312,0,535,0,207,61,0,0,0,0,0,0
3855,0,205,0,55,0,0,0,0,0,0,0
3368,0,492,0,221,34,0,0,0,0,0,0
2561,0,807,0,478,220,49,0,0,0,0,0
3325,0,527,0,206,57,0,0,0,0,0,0
2559,0,815,0,474,213,54,0,0,0,0,0
1567,0,996,0,761,548,191,52,0,0,0,0
3879,0,188,0,48,0,0,0,0,0,0,0
3402,0,489,0,182,42,0,0,0,0,0,0
2538,0,824,0,498,205,50,0,0,0,0,0
3375,0,491,0,203,46,0,0,0,0,0,0
2512,0,833,0,486,214,70,0,0,0,0,0
1599,0,928,0,821,506,199,62,0,0,0,0
2523,0,847,0,492,205,48,0,0,0,0,0
1545,0,976,0,799,519,221,55,0,0,0,0
774,0,836,0,913,805,541,190,56,0,0,0
3369,0,485,0,210,51,0,0,0,0,0,0
2537,0,813,0,517,207,41,0,0,0,0,0
1628,0,972,0,754,511,198,52,0,0,0,0
2559,0,814,0,486,212,44,0,0,0,0,0
1553,0,951,0,801,534,199,77,0,0,0,0
717,0,811,0,953,841,525,220,48,0,0,0
1580,0,919,0,830,510,217,59,0,0,0,0
771,0,814,0,953,828,513,189,47,0,0,0
278,0,509,0,841,872,860,518,199,38,0,0
3899,0,169,0,47,0,0,0,0,0,0,0
3379,0,469,0,207,60,0,0,0,0,0,0
2560,0,784,0,515,206,50,0,0,0,0,0
3324,0,533,0,216,42,0,0,0,0,0,0
2599,0,783,0,498,190,45,0,0,0,0,0
1561,0,985,0,845,463,210,51,0,0,0,0
2506,0,842,0,516,185,66,0,0,0,0,0
1564,0,976,0,824,504,203,44,0,0,0,0
743,0,798,0,996,819,498,200,61,0,0,0
3375,0,499,0,204,37,0,0,0,0,0,0
2542,0,794,0,511,209,59,0,0,0,0,0
1571,0,982,0,829,493,193,47,0,0,0,0
2615,0,805,0,478,171,46,0,0,0,0,0
1590,0,955,0,859,475,186,50,0,0,0,0
728,0,777,0,940,855,525,234,56,0,0,0
1613,0,973,0,797,487,195,50,0,0,0,0
757,0,847,0,941,828,471,221,50,0,0,0
272,0,517,0,809,943,821,520,190,43,0,0
2539,0,827,0,481,215,53,0,0,0,0,0
1607,0,963,0,795,490,223,37,0,0,0,0
737,0,842,0,975,835,472,213,41,0,0,0
1563,0,963,0,821,540,181,47,0,0,0,0
770,0,815,0,994,772,518,196,50,0,0,0
259,0,525,0,818,997,776,505,194,41,0,0
761,0,789,0,982,823,501,201,58,0,0,0
235,0,504,0,840,951,829,486,202,68,0,0
52,0,213,0,517,850,912,823,500,199,49,0
3348,0,510,0,202,55,0,0,0,0,0,0
2506,0,820,0,537,201,51,0,0,0,0,0
1530,0,982,0,814,534,201,54,0,0,0,0
2541,0,828,0,502,189,55,0,0,0,0,0
1533,0,959,0,803,551,211,58,0,0,0,0
751,0,855,0,949,812,516,182,50,0,0,0
1608,0,971,0,770,495,223,48,0,0,0,0
784,0,797,0,970,806,498,209,51,0,0,0
281,0,515,0,809,967,793,505,193,52,0,0
2554,0,800,0,512,199,50,0,0,0,0,0
1615,0,929,0,842,477,194,58,0,0,0,0
791,0,816,0,973,787,478,216,54,0,0,0
1565,0,946,0,835,519,191,59,0,0,0,0
743,0,856,0,964,803,498,189,62,0,0,0
281,0,495,0,809,951,828,504,206,41,0,0
802,0,827,0,994,768,491,187,46,0,0,0
248,0,481,0,802,931,852,541,213,47,0,0
45,0,199,0,491,813,1001,821,474,220,51,0
1629,0,963,0,825,477,182,39,0,0,0,0
770,0,826,0,979,789,517,198,36,0,0,0
251,0,494,0,779,1007,802,524,204,54,0,0
705,0,826,0,985,799,525,215,60,0,0,0
249,0,465,0,810,911,884,534,216,46,0,0
50,0,195,0,494,807,965,820,520,210,54,0
258,0,466,0,837,996,801,508,189,60,0,0
64,0,211,0,526,774,963,845,488,189,55,0
0,0,53,0,215,523,841,931,821,511,178,42
