sample_size,emp,miller,chao
10,0.7360142672068346,0.3079275024293255,0.5790393013100437
10,0.6308432231537247,0.5328674510124498,0.611353711790393
10,0.6704578158762762,0.4987981120954708,0.5808988835636199
10,0.7621751655874793,0.2048482250203598,0.5737991266375546
10,0.802097062126204,0.300939076842277,0.5903930131004367
10,0.5515736373010839,0.7126637554585153,0.3843982114820857
10,0.68879669692347,0.37257043910952437,0.39040372177768873
10,0.6979690055064711,0.3423580786026201,0.49694323144104807
10,0.7603436349389405,0.1763680371183205,0.622435676928709
10,0.6127275929828199,0.41511916279999,0.45502183406113533
10,0.6856020699296678,0.03669725120838842,0.3834061135371179
10,0.45337410995977284,0.40620223724719534,0.5634544726457934
10,0.7238529364607994,0.27610312813930327,0.6595476460683187
10,0.5351682467889977,0.4992356528747787,0.6479187836611947
10,0.46963744105973276,0.2407164930455002,0.44454148471615723
10,0.4874319850889132,0.4000002388846238,0.6759709230657738
10,0.6876365881190878,0.15283842794759825,0.6764013880047585
10,0.5849183821066958,0.3251038496033607,0.5471992419211302
10,0.494972004341372,0.30043668122270745,0.44463886251796775
10,0.5674967776154353,0.21707796979769473,0.4282602880326386
10,0.5431506519583027,0.468224514332251,0.3977325689264424
10,0.537117903930131,0.10655021834061135,0.4864628820960698
10,0.49265712391240635,0.37448118159957,0.4410480349344978
10,0.5760491711274394,0.37562787530385805,0.6689956331877729
10,0.41417061424320517,0.44692009507358754,0.47099909478131335
10,0.7319639004129477,0.2276103318996472,0.5816593886462883
10,0.6483063981048056,0.41799520542533974,0.6279475982532751
10,0.6538464036469267,0.2793444291227045,0.3331882485304846
10,0.4755246571977648,0.3997379149485167,0.47099909478131335
10,0.5656256959517397,0.4433282481783906,0.6441502908962842
10,0.6206296077397299,0.14151561813773259,0.388731173279574
10,0.40838612024314797,0.314410480349345,0.5782822219259459
10,0.5555342148169072,0.09500908439553415,0.45147246037978533
10,0.5360214402559892,0.24338000059070292,0.4067685589519651
10,0.5722436557832402,0.4088433822872599,0.6145290297724031
10,0.5442236425914035,0.543786865992213,0.6733542614280997
10,0.593531695289122,0.5358393655555695,0.6916708928918176
10,0.628747663714504,0.28309308075042494,0.6296943231441048
10,0.5767971525220914,0.47433938672091847,0.654895028976524
10,0.5823504269140686,0.5865909727128853,0.570432237012924
10,0.4375958897524682,0.5081932487751457,0.6506765272349254
10,0.6663754981789314,-0.001310329797571598,0.28646288209606985
10,0.6155194932781971,0.3497269848171574,0.4828792402322921
10,0.5733014122037757,0.024464834138925612,0.30004386778661446
10,0.5684947692660915,0.39126637554585153,0.6035766177567942
10,0.4694566862372716,0.5222164401163824,0.5486267233656409
10,0.5370331064012503,0.3510917030567686,0.44483247840457374
10,0.6926110025412837,0.5800393237250274,0.5128656809840968
10,0.7317606639767928,-0.21052632080983671,0.4787071527128237
10,0.6692879625148935,0.35204193894756924,0.6167942598811753
10,0.562691185195289,0.5475982532751091,0.485589519650655
10,0.5968522843869017,-0.0599038556490883,0.6512339093930841
10,0.7272730051259932,0.7543131868020498,0.6066826962756499
10,0.7737003796435226,-0.10264250080977516,0.2895772212359186
10,0.6837047397753319,0.33653859011238874,0.4481327907694865
10,0.5616806498854219,0.6242901425807982,0.3602270854531156
10,0.5229358297195349,0.4262008733624454,0.5904933095684243
10,0.565938864628821,0.14497816593886462,0.4237146807524163
10,0.6845784838517219,0.5013100436681223,0.6375932190465556
10,0.5356686784933606,0.42188284809444415,0.4614046687765088
10,0.6216689103516275,0.20703210801631247,0.3262104841633541
10,0.5932722278689461,0.43896048218648526,0.6285972938734405
10,0.47596172030180695,0.09921332461754838,0.517775662290633
10,0.4850339691663042,0.200917235627645,0.48920920273745666
10,0.8604499004053491,0.4524017467248908,0.62882096069869
10,0.4819751963877779,0.5508956401640214,0.596200057895077
10,0.6735142433288196,0.1284684566981022,0.4924757562983359
10,0.5945358741891676,0.484054218320171,0.4355793168758638
10,0.5285766980302116,0.6293231696678534,0.5516573338396943
10,0.6606949201616684,0.331149004951886,0.5761614915865275
10,0.6181245659773646,0.3465152590530443,0.6707423580786026
10,0.634973227047191,0.2936421867385193,0.5034881237335812
10,0.6049086691146728,0.39458168842988534,0.5410950272702172
10,0.4744430334798789,0.4735692894034886,0.5990850664538908
10,0.6653561141711376,0.5641921397379913,0.741775233494909
10,0.7824378204074245,0.36514523692328527,0.7248908296943232
10,0.4459489077735338,0.16553833109321187,0.26477660236766154
10,0.7402717344080767,0.37824853489900123,0.6471615720524019
10,0.5322843178386596,0.2642498425102722,0.4232787602989674
10,0.6742409138951417,0.37038655611357163,0.6087336244541485
10,0.5031696994056852,0.3711790393013101,0.44454148471615723
10,0.559563175707452,0.0908296943231441,0.3720524017467249
10,0.5595108235630722,0.5940161748991244,0.62497396288584
10,0.5086302163149352,0.30712104285115543,0.29831841724713376
10,0.5349652393474855,0.4175584288261492,0.45764192139737986
10,0.6355099518222249,0.4462882096069869,0.4864628820960698
10,0.6003503197532718,0.27828748833027883,0.3642716837249042
10,0.5162699402432095,0.3494976305560802,0.41412443077653854
10,0.5156654344160093,0.4281976246029143,0.6822155096476662
10,0.5910386043409961,0.3407601897921781,0.41397379912663756
10,0.6707482815014707,0.31061601915671627,0.6633266189067284
10,0.7258030835902984,0.2956977576519906,0.5939821917519896
10,0.36101412393874427,0.33013100436681225,0.39511590728876844
10,0.42079974081725313,0.509281514656161,0.6329564984079304
10,0.6262854483593134,0.5018582232126209,0.6131710437615987
10,0.5530800003549968,0.3493449781659389,0.6253275109170305
10,0.5593184509305129,0.2048482250203598,0.44716157205240176
10,0.7575510477712477,0.3400445777690696,0.6541654094184909
10,0.3900309433502684,0.20310111862359767,0.39860478947233374
